Latitude,Longitude,Date,Town,Oblast,Country,Incident_type,Incident_sub_type,Source_1
46.8550216,35.3586996,9/26/2022,Melitopol',Zaporizhia Oblast,UA,air,fixed_wing,https://kyivindependent.com/national/ukraine-war-latest-260-000-russians-flee-country-as-putin-attempts-to-mobilize-men-to-fight-ukraine
48.1031637,38.5920837,2/19/2022,,Donbas,UA,land,indirect_fire,https://kyivindependent.com/national/ukrainian-soldier-anton-sidorov-was-killed-by-shelling-in-donbas
48.1031637,38.5920837,2/19/2022,,Donbas,UA,security,arrest,https://kyivindependent.com/national/zelenskys-full-speech-at-munich-security-conference
48.1031637,38.5920837,11/2/2022,,Donbas,UA,security,arrest,https://kyivindependent.com/national/konrad-muzyka-russian-military-in-belarus-within-range-of-ukrainian-artillery-systems
50.5831258,30.4856784,11/24/2022,Vyshhorod,Kyiv Oblast,UA,security,exchange,https://kyivindependent.com/national/ukraine-war-latest-millions-still-without-electricity-after-russias-nov-23-mass-strikes
46.975033,31.994583,2/1/2022,Mykolaiv,Mykolaiv Oblast,UA,security,arrest,https://kyivindependent.com/national/uks-defense-aid-to-ukraine-skyrockets-amid-russia-threat
50.4501,30.5234,4/7/2022,Kyiv,Kyiv city,UA,targeted,abduction,https://kyivindependent.com/national/bucha-massacre-survivors-why-do-russians-hate-us-so-much
50.4501,30.5234,7/26/2022,Kyiv,Kyiv city,UA,missile,,https://kyivindependent.com/national/little-heroes-children-raise-money-to-support-ukraines-fight
48.1031637,38.5920837,2/21/2022,,Donbas,UA,land,indirect_fire,https://kyivindependent.com/national/breaking-russia-recognizes-occupied-regions-in-ukraine-as-independent-states
48.1031637,38.5920837,8/12/2022,,Donbas,UA,land,indirect_fire,https://kyivindependent.com/national/why-ukraine-struggles-to-combat-russias-artillery-superiority
46.635417,32.616867,11/10/2022,Kherson,Kherson Oblast,UA,security,arrest,https://kyivindependent.com/national/ukraine-war-latest-ukraine-advances-7-kilometers-in-kherson-direction-liberates-12-nearby-settlements
48.9377177,37.9477328,12/7/2022,Yampil',Donetsk Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/ukraine-war-latest-nato-says-russia-trying-to-freeze-war-in-ukraine-for-bigger-offensive-next-spring
48.1031637,38.5920837,1/4/2022,,Donbas,UA,air,surface_to_air,https://kyivindependent.com/national/ukraine-daily-jan-3-news-round-up-2
48.1031637,38.5920837,8/3/2022,,Donbas,UA,land,indirect_fire,https://kyivindependent.com/national/the-battle-to-end-the-war-ukraine-has-a-chance-to-win-initiative-from-russia
49.233083,28.468217,7/14/2022,Vinnytsia,Vinnytsia Oblast,UA,missile,,https://kyivindependent.com/national/russian-missile-hits-downtown-vinnytsia
46.635417,32.616867,11/13/2022,Kherson,Kherson Oblast,UA,security,arrest,https://kyivindependent.com/national/ukraine-war-latest-russians-mined-nearly-everything-in-now-liberated-kherson-says-governor
47.097133,37.543367,11/26/2022,Mariupol,Donetsk Oblast,UA,targeted,abduction,https://kyivindependent.com/national/empty-kherson-art-museum-in-despair-after-entire-collection-stolen-by-russia
46.635417,32.616867,11/14/2022,Kherson,Kherson Oblast,UA,security,arrest,https://kyivindependent.com/national/ukraine-war-latest-zelensky-in-liberated-kherson-says-we-are-ready-for-peace-a-peace-for-all-of-ukraine
49.9627279,33.6053331,8/24/2022,Myrhorod,Poltava Oblast,UA,missile,,https://kyivindependent.com/national/russian-missile-strike-on-train-station-kills-at-least-15-people-dozens-more-injured
49.4643925,36.8584805,9/18/2022,Balakliya,Kharkiv Oblast,UA,security,arrest,https://kyivindependent.com/national/the-town-where-ukraines-kharkiv-offensive-was-started
49.0440881,37.578484,10/14/2022,Svyatohirs'k,Donetsk Oblast,UA,security,arrest,https://kyivindependent.com/national/ukraine-war-latest-russia-slowly-advances-in-donetsk-oblast-as-escalation-continues-in-belarus
48.1031637,38.5920837,2/21/2022,,Donbas,UA,security,arrest,https://kyivindependent.com/national/regular-kyivans-get-ready-to-help-repel-russian-attack
46.635417,32.616867,10/12/2022,Kherson,Kherson Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/ukraine-war-latest-russia-strikes-crowded-market-amid-battlefield-setbacks
50.4501,30.5234,1/24/2022,Kyiv,Kyiv city,UA,security,arrest,https://kyivindependent.com/national/uk-begins-to-withdraw-non-essential-embassy-staff-eu-wont-do-the-same-says-borell
48.5986674,37.9980367,11/27/2022,Bakhmut,Donetsk Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/ukraine-war-latest-russia-ramps-up-attacks-on-kherson-uses-terror-tactics-against-civilians
48.1031637,38.5920837,5/9/2022,,Donbas,UA,security,arrest,https://kyivindependent.com/national/transnistria-becomes-potential-hotspot-in-russias-war
50.4501,30.5234,4/23/2022,Kyiv,Kyiv city,UA,land,indirect_fire,https://kyivindependent.com/national/zelensky-gives-presser-in-kyiv-subway-doesnt-hold-back-on-russian-bastards
48.1031637,38.5920837,12/9/2021,,Donbas,UA,land,direct_fire,https://kyivindependent.com/national/javelin-anti-tank-missiles-seen-deployed-to-donbas
49.0186904,37.5063775,9/12/2022,Bohorodychne,Donetsk Oblast,UA,security,arrest,https://kyivindependent.com/national/ukrainians-capture-russian-ammo-weapons-vehicles-in-kharkiv-oblast
48.1031637,38.5920837,9/23/2022,,Donbas,UA,targeted,intimidation,https://kyivindependent.com/national/russian-torture-chambers-survivor-every-inch-of-me-was-in-agony
48.411634,33.6941624,2/28/2022,P'yatykhatky,Dnipropetrovsk Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/kharkiv-barraged-with-multiple-rocket-launchers-killing-a-dozen-of-people
48.1031637,38.5920837,2/13/2022,,Donbas,UA,security,arrest,https://kyivindependent.com/national/center-for-defense-strategies-can-ukraine-really-be-invaded-scenarios-for-a-russian-attack-analysis
46.635417,32.616867,11/28/2022,Kherson,Kherson Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/after-surviving-russian-occupation-civilians-flee-kherson-escaping-intensified-shelling
50.4501,30.5234,2/7/2022,Kyiv,Kyiv city,UA,land,indirect_fire,https://kyivindependent.com/national/will-russia-launch-large-scale-war-or-limited-invasion-analysis-of-3-popular-scenarios
50.4198006,30.560858,11/15/2022,Kyiv,Kyiv city,UA,missile,,https://kyivindependent.com/national/ukraine-war-latest-russia-fires-90-missiles-at-ukraine-damages-15-energy-sites-nationwide
48.2150625,37.8797252,12/31/2021,Verkhn'otorets'ke,Donetsk Oblast,UA,land,direct_fire,https://kyivindependent.com/national/these-ukrainian-soldiers-were-killed-in-donbas-in-2021
48.1031637,38.5920837,12/13/2021,,Donbas,UA,land,direct_fire,https://kyivindependent.com/national/us-think-tank-russia-unlikely-to-invade-ukraine-wants-to-force-concessions
47.07537,32.8061775,11/9/2022,Snihurivka,Mykolaiv Oblast,UA,security,arrest,https://kyivindependent.com/national/ukrainian-troops-reportedly-enter-snihurivka-as-russia-prepares-to-retreat-from-kherson
50.4513592,30.2265211,3/24/2022,Stoyanka,Kyiv Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/inside-massacre-of-civilian-evacuees-outside-kyiv
48.1031637,38.5920837,9/1/2022,,Donbas,UA,land,indirect_fire,https://kyivindependent.com/national/ukraine-war-latest-iaea-team-finally-arrives-at-zaporizhzhia-nuclear-plant-as-intense-battles-continue-across-front-line
48.1031637,38.5920837,9/28/2022,,Donbas,UA,land,indirect_fire,https://kyivindependent.com/national/ukraine-war-latest-kremlins-proxies-in-occupied-territories-ask-to-join-russia-as-ukraine-makes-progress-in-donetsk-oblast
46.482526,30.7233095,10/27/2022,Odesa,Odessa Oblast,UA,security,arrest,https://kyivindependent.com/national/ukraine-war-latest-putin-backs-down-on-nuclear-threats-repeats-unproven-claim-about-ukraines-dirty-bomb
48.1031637,38.5920837,6/25/2022,,Donbas,UA,missile,,https://kyivindependent.com/national/sievierodonetsk-falls-to-russia-fighting-shifts-to-lysychansk
49.0186904,37.5063775,9/13/2022,Bohorodychne,Donetsk Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/ukraine-war-latest-intelligence-point-to-potential-turning-point-in-war-as-ukraine-liberates-over-300-settlements
50.553333,30.213517,4/2/2022,Bucha,Kyiv Oblast,UA,targeted,murder_score,https://kyivindependent.com/national/hundreds-of-murdered-civilians-discovered-as-russians-withdraw-from-towns-near-kyiv-graphic-images
48.1031637,38.5920837,4/1/2022,,Donbas,UA,land,indirect_fire,https://kyivindependent.com/national/ukraines-railway-keeps-the-country-running-amid-war
46.635417,32.616867,10/20/2022,Kherson,Kherson Oblast,UA,missile,,https://kyivindependent.com/national/ukraine-war-latest-zelensky-accuses-russia-of-preparing-to-blow-up-dam-in-kherson-oblast-causing-historic-disaster
48.1031637,38.5920837,11/1/2022,,Donbas,UA,land,indirect_fire,https://kyivindependent.com/national/sviatohirsk
50.3810084,29.932468,5/19/2022,Motyzhyn,Kyiv Oblast,UA,targeted,murder_score,https://kyivindependent.com/national/daughter-mourns-her-loved-ones-killed-in-kyiv-oblast-humans-cant-do-what-they-did-to-my-family
49.9935,36.230383,3/24/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/one-month-of-russias-war-in-photos
48.3972873,37.855245,8/27/2022,Toretsk,Donetsk Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/people-forced-to-flee-donetsk-oblast-as-russia-bombards-region-nonstop-photos
48.1031637,38.5920837,4/6/2022,,Donbas,UA,security,arrest,https://kyivindependent.com/national/new-phase-in-war-opens-up-as-ukraine-defeats-russia-in-battle-of-kyiv
48.1031637,38.5920837,12/17/2021,,Donbas,UA,security,arrest,https://kyivindependent.com/national/us-senate-introduces-bill-to-give-ukraine-450-million-in-military-aid-in-2022
48.1031637,38.5920837,11/27/2022,,Donbas,UA,security,arrest,https://kyivindependent.com/national/pregnant-medic-spent-5-months-in-russian-captivity-i-feared-they-would-take-my-child-away
47.8388,35.139567,10/11/2022,Zaporizhzhia,Zaporizhia Oblast,UA,air,fixed_wing,https://kyivindependent.com/national/ukraine-war-latest-russia-again-strikes-ukraines-energy-system
50.4501,30.5234,10/10/2022,Kyiv,Kyiv city,UA,missile,,https://kyivindependent.com/national/flashbacks-of-feb-24-as-russia-strikes-central-kyiv
48.015883,37.80285,11/9/2022,Donetsk,Donetsk Oblast,UA,air,fixed_wing,https://kyivindependent.com/national/ukraine-war-latest-russia-orders-withdrawal-from-kherson-ukraine-doesnt-confirm-yet
50.4501,30.5234,1/26/2022,Kyiv,Kyiv city,UA,security,arrest,https://kyivindependent.com/national/us-nato-dont-cave-in-to-russian-demands
49.9935,36.230383,1/19/2022,Kharkiv,Kharkiv Oblast,UA,security,arrest,https://kyivindependent.com/national/white-house-russia-was-preparing-evacuation-from-kyiv-embassy-amid-rising-tensions
48.1031637,38.5920837,8/2/2022,,Donbas,UA,security,arrest,https://kyivindependent.com/national/exclusive-escaping-forced-conscription-in-russian-occupied-donetsk
48.560407,38.6487184,7/20/2022,Kadiivka,Luhansk Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/exclusive-inside-ukraines-covert-operation-to-take-out-elite-wagner-group-mercenaries-in-donbas
50.5831258,30.4856784,11/23/2022,Vyshhorod,Kyiv Oblast,UA,blast,ied,https://kyivindependent.com/national/deadly-attack-on-vyshhorod-residence-i-dont-have-a-home-anymore
47.8388,35.139567,5/7/2022,Zaporizhzhia,Zaporizhia Oblast,UA,security,arrest,https://kyivindependent.com/national/russias-offensive-in-donbas-bogs-down
48.574041,39.307815,2/17/2022,Luhansk,Luhansk Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/over-40-shelling-incidents-leave-5-injured-in-donbas
50.4501,30.5234,3/21/2022,Kyiv,Kyiv city,UA,missile,,https://kyivindependent.com/national/at-least-8-killed-by-russian-missile-attack-on-kyiv-shopping-mall-photos
48.1031637,38.5920837,3/23/2022,,Donbas,UA,security,arrest,https://kyivindependent.com/national/ukrainian-journalist-released-from-russian-captivity-they-were-most-interested-in-finding-organizers-of-pro-ukrainian-rallies
50.4501,30.5234,3/24/2022,Kyiv,Kyiv city,UA,land,indirect_fire,https://kyivindependent.com/national/fearless-kyiv-utility-workers-keep-the-city-running-under-russias-shelling
50.4501,30.5234,3/9/2022,Kyiv,Kyiv city,UA,land,indirect_fire,https://kyivindependent.com/national/ukraines-biggest-childrens-hospital-treats-people-wounded-by-russians
49.9935,36.230383,9/29/2022,Kharkiv,Kharkiv Oblast,UA,security,arrest,https://kyivindependent.com/national/russias-chaotic-mobilization-unlikely-to-change-ukraine-wars-course
49.2121445,37.2665006,9/28/2022,Izyum,Kharkiv Oblast,UA,land,indirect_fire,https://kyivindependent.com/national/wife-of-izium-mass-grave-victim-learns-of-husbands-death-from-viral-photo
49.9935,36.230383,9/10/2022,Kharkiv,Kharkiv Oblast,UA,security,arrest,https://kyivindependent.com/national/kupiansk-izium-liberated-as-russian-defenses-collapse-amid-rapid-ukrainian-advance-in-kharkiv-oblast
