Latitude,Longitude,Date,Town,Oblast,Country,Incident_type,Incident_sub_type,Source_1
51.4982,31.28935,3/23/2022,Chernihiv,Chernihiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/23/7334017/
50.9077,34.7981,10/17/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/17/7372225/
50.4501,30.5234,3/18/2022,Kyiv,Kyiv city,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/03/18/7332449/
49.3950005,36.2154518,9/26/2022,Pervomais'kyi,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/26/7369143/
47.56746,34.394815,3/29/2022,Nikopol',Dnipropetrovsk Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/03/29/7335421/
48.6928568,38.5146349,6/23/2022,Zolote,Luhansk Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/06/23/7354135/
50.7279733,30.333138,3/19/2022,Demydiv,Kyiv Oblast,UA,blast,ied,https://www.pravda.com.ua/eng/news/2022/03/19/7332782/
50.9077,34.7981,12/4/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/12/4/7379160/
49.233083,28.468217,7/14/2022,Vinnytsia,Vinnytsia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/14/7358167/
49.422983,26.987133,10/5/2022,Khmelnytskyi,Khmelnytskyi Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/5/7370532/
49.9935,36.230383,6/25/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/25/7354633/
49.2121445,37.2665006,9/20/2022,Izyum,Kharkiv Oblast,UA,targeted,intimidation,https://www.pravda.com.ua/eng/news/2022/09/20/7368212/
50.9077,34.7981,7/11/2022,Sumy,Sumy Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/07/11/7357532/
51.4982,31.28935,3/29/2022,Chernihiv,Chernihiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/29/7335497/
49.233083,28.468217,7/15/2022,Vinnytsia,Vinnytsia Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/07/15/7358393/
50.4501,30.5234,3/1/2022,Kyiv,Kyiv city,UA,missile,,https://www.pravda.com.ua/eng/news/2022/03/1/7326978/
46.6943903,32.5416792,8/3/2022,Chornobaivka,Kherson Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/3/7361612/
48.464717,35.046183,11/27/2022,Dnipro,Dnipropetrovsk Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/11/27/7378177/
47.8388,35.139567,10/9/2022,Zaporizhzhia,Zaporizhia Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/10/9/7370991/
47.097133,37.543367,3/10/2022,Mariupol,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/10/7329992/
50.9363319,32.946187,6/17/2022,Dmytrivka,Chernihiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/17/7353148/
47.4414731,35.2867265,4/15/2022,Vasylivka,Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/15/7339769/
47.6489237,34.6105197,8/14/2022,Marhanets',Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/14/7363171/
50.4501,30.5234,5/19/2022,Kyiv,Kyiv city,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/19/7347149/
50.4501,30.5234,3/23/2022,Kyiv,Kyiv city,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/23/7333991/
51.1205534,35.035725,9/30/2022,Yunakivka,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/30/7369736/
48.7790663,38.564841,6/15/2022,Toshkivka,Luhansk Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/06/15/7352684/
51.7676911,34.0583682,11/7/2022,Esman,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/7/7375246/
47.6607145,36.2732384,10/19/2022,Hulyaipole,Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/19/7372569/
46.975033,31.994583,6/5/2022,Mykolaiv,Mykolaiv Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/06/5/7350623/
46.0291026,30.3651852,7/1/2022,Serhiivka,Odessa Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/07/1/7355900/
49.9731106,32.9873889,10/9/2022,Terny,Poltava Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/9/7370966/
48.0881392,37.826113,8/1/2022,Yakovlivka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/1/7361398/
50.244348,36.7862764,11/23/2022,Starytsya,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/23/7377559/
48.015883,37.80285,5/8/2022,Donetsk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/8/7344910/
46.482526,30.7233095,3/15/2022,Odesa,Odessa Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/03/15/7331650/
48.136596,37.7491335,4/27/2022,Avdiivka,Donetsk Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/04/27/7342394/
50.7671084,35.267666,6/9/2022,Krasnopillya,Sumy Oblast,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/06/9/7351589/
49.9935,36.230383,3/25/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/25/7334405/
46.482526,30.7233095,6/18/2022,Odesa,Odessa Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/06/18/7353317/
47.8388,35.139567,5/15/2022,Zaporizhzhia,Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/15/7346394/
50.1770891,30.3196385,3/1/2022,Vasylkiv,Kyiv Oblast,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/03/1/7327013/
50.4501,30.5234,4/29/2022,Kyiv,Kyiv city,UA,missile,,https://www.pravda.com.ua/eng/news/2022/04/29/7342891/
49.9935,36.230383,5/20/2022,Kharkiv,Kharkiv Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/05/20/7347528/
47.5015067,34.6341859,7/19/2022,Enerhodar,Zaporizhia Oblast,UA,targeted,abduction,https://www.pravda.com.ua/eng/news/2022/07/19/7358984/
49.2121445,37.2665006,4/5/2022,Izyum,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/5/7337396/
50.4501,30.5234,10/17/2022,Kyiv,Kyiv city,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/10/17/7372253/
48.464717,35.046183,10/12/2022,Dnipro,Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/12/7371608/
47.5015067,34.6341859,4/25/2022,Enerhodar,Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/25/7342028/
50.9077,34.7981,8/19/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/19/7363917/
49.2121445,37.2665006,5/30/2022,Izyum,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/30/7349358/
50.9077,34.7981,5/23/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/23/7348081/
47.8388,35.139567,9/27/2022,Zaporizhzhia,Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/27/7369216/
48.574041,39.307815,3/19/2022,Luhansk,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/19/7332683/
46.482526,30.7233095,12/8/2022,Odesa,Odessa Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/12/8/7379841/
46.2952236,30.6480855,8/12/2022,Chornomorsk,Odessa Oblast,UA,maritime,,https://www.pravda.com.ua/eng/news/2022/08/12/7362959/
46.482526,30.7233095,7/31/2022,Odesa,Odessa Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/31/7361219/
49.0161213,38.3751404,3/17/2022,Rubizhne,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/17/7332109/
50.080462,36.3769661,6/28/2022,Tsyrkuny,Kharkiv Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/06/28/7355277/
50.4501,30.5234,8/25/2022,Kyiv,Kyiv city,UA,targeted,abduction,https://www.pravda.com.ua/eng/news/2022/08/25/7364817/
50.4501,30.5234,10/17/2022,Kyiv,Kyiv city,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/10/17/7372224/
48.6765178,38.0990815,9/2/2022,Soledar,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/2/7365869/
46.482526,30.7233095,4/28/2022,Odesa,Odessa Oblast,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/04/28/7342554/
49.9935,36.230383,3/7/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/7/7329230/
48.411634,33.6941624,3/10/2022,P'yatykhatky,Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/10/7330193/
50.4153964,30.6935992,3/17/2022,Kyiv,Kyiv city,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/03/17/7332094/
48.9481767,38.4878773,4/9/2022,Severodonetsk,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/9/7338421/
48.5294478,35.9032574,7/2/2022,Pavlohrad,Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/2/7356002/
50.6199,26.251617,3/21/2022,Rivne,Rivne Oblast,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/03/21/7333414/
48.574041,39.307815,12/9/2022,Luhansk,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/12/9/7380095/
48.5986674,37.9980367,10/23/2022,Bakhmut,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/23/7373090/
47.097133,37.543367,4/14/2022,Mariupol,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/14/7339470/
49.065783,33.410033,6/28/2022,Kremenchuk,Poltava Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/06/28/7355122/
48.2920787,25.9358367,9/8/2022,Chernivtsi,Chernivtsi Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/09/8/7366671/
48.594549,34.419796,11/11/2022,Dniprovs'ke,Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/11/7375982/
48.5986674,37.9980367,12/5/2022,Bakhmut,Donetsk Oblast,UA,air,rotary_wing,https://www.pravda.com.ua/eng/news/2022/12/5/7379383/
47.8171153,36.8112685,12/4/2022,Neskuchne,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/12/4/7379222/
49.9935,36.230383,3/2/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/2/7327335/
49.9935,36.230383,5/30/2022,Kharkiv,Kharkiv Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/05/30/7349548/
50.4501,30.5234,6/26/2022,Kyiv,Kyiv city,UA,missile,,https://www.pravda.com.ua/eng/news/2022/06/26/7354832/
50.9077,34.7981,7/24/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/24/7359980/
50.454046,28.6735506,3/8/2022,Chernyakhiv,Zhytomyr Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/03/8/7329327/
48.1031637,38.5920837,4/18/2022,NA,Donbas,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/18/7340353/
47.5015067,34.6341859,7/3/2022,Enerhodar,Zaporizhia Oblast,UA,targeted,intimidation,https://www.pravda.com.ua/eng/news/2022/07/3/7356157/
49.3950005,36.2154518,6/17/2022,Pervomais'kyi,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/17/7353132/
49.9935,36.230383,5/30/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/30/7349525/
48.7790663,38.564841,6/12/2022,Toshkivka,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/12/7352040/
49.8363158,36.6813122,7/16/2022,Chuhuiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/16/7358431/
48.3972873,37.855245,7/21/2022,Toretsk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/21/7359309/
47.8388,35.139567,12/5/2022,Zaporizhzhia,Zaporizhia Oblast,UA,targeted,vandalism,https://www.pravda.com.ua/eng/news/2022/12/5/7379336/
48.8532,37.6053,8/14/2022,Slovyansk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/14/7363170/
49.9935,36.230383,5/19/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/19/7347221/
48.464717,35.046183,7/7/2022,Dnipro,Dnipropetrovsk Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/07/7/7356775/
48.9481767,38.4878773,3/17/2022,Severodonetsk,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/17/7332275/
49.233083,28.468217,10/11/2022,Vinnytsia,Vinnytsia Oblast,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/10/11/7371392/
50.9077,34.7981,10/27/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/27/7373773/
50.1381207,30.7373521,5/12/2022,Ukrainka,Kyiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/12/7345759/
49.233083,28.468217,3/25/2022,Vinnytsia,Vinnytsia Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/03/25/7334550/
50.5439471,30.1488136,2/25/2022,Vorzel',Kyiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/02/25/7325760/
46.975033,31.994583,11/23/2022,Mykolaiv,Mykolaiv Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/11/23/7377680/
49.233083,28.468217,12/8/2022,Vinnytsia,Vinnytsia Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/12/8/7379822/
48.464717,35.046183,9/10/2022,Dnipro,Dnipropetrovsk Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/09/10/7366882/
46.635417,32.616867,6/28/2022,Kherson,Kherson Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/06/28/7355076/
47.4098736,32.4412263,8/19/2022,Bashtanka,Mykolaiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/19/7363919/
48.464717,35.046183,6/22/2022,Dnipro,Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/22/7353936/
49.9935,36.230383,3/3/2022,Kharkiv,Kharkiv Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/03/3/7327625/
48.9481767,38.4878773,4/11/2022,Severodonetsk,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/11/7338877/
48.873935,38.1047909,8/23/2022,Sivers'k,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/23/7364505/
50.9077,34.7981,6/1/2022,Sumy,Sumy Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/06/1/7349908/
47.097133,37.543367,8/29/2022,Mariupol,Donetsk Oblast,UA,targeted,murder,https://www.pravda.com.ua/eng/news/2022/08/29/7365150/
46.635417,32.616867,4/24/2022,Kherson,Kherson Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/04/24/7341741/
50.4501,30.5234,10/17/2022,Kyiv,Kyiv city,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/10/17/7372335/
48.464717,35.046183,4/2/2022,Dnipro,Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/2/7336478/
47.5261407,33.2774977,5/4/2022,Zahradivka,Kherson Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/4/7343866/
46.975033,31.994583,9/6/2022,Mykolaiv,Mykolaiv Oblast,UA,air,rotary_wing,https://www.pravda.com.ua/eng/news/2022/09/6/7366227/
46.975033,31.994583,9/4/2022,Mykolaiv,Mykolaiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/4/7365996/
47.56746,34.394815,7/30/2022,Nikopol',Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/30/7360989/
50.7671084,35.267666,9/14/2022,Krasnopillya,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/14/7367497/
46.975033,31.994583,7/27/2022,Mykolaiv,Mykolaiv Oblast,UA,air,rotary_wing,https://www.pravda.com.ua/eng/news/2022/07/27/7360371/
48.7614287,38.2501567,6/16/2022,Berestove,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/16/7352928/
46.4819816,34.1832417,7/13/2022,Chkalove,Kherson Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/13/7357917/
51.149402,34.3175225,7/4/2022,Bilopillya,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/4/7356354/
48.1031637,38.5920837,11/3/2022,NA,Donbas,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/3/7374761/
47.910483,33.391783,10/15/2022,Kryvyi Rih,Dnipropetrovsk Oblast,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/10/15/7372067/
47.6231775,36.364214,10/16/2022,Marfopil',Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/16/7372148/
49.9935,36.230383,3/11/2022,Kharkiv,Kharkiv Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/03/11/7330412/
47.5605,31.336117,9/11/2022,Voznesens'k,Mykolaiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/11/7366991/
50.4501,30.5234,6/23/2022,Kyiv,Kyiv city,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/23/7354296/
50.9077,34.7981,6/6/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/6/7350931/
50.5439471,30.1488136,2/25/2022,Vorzel',Kyiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/02/25/7325814/
50.747233,25.325383,5/18/2022,NA,Volyn Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/18/7346877/
49.9935,36.230383,3/15/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/15/7331393/
48.9110806,38.4264294,6/9/2022,Lysychans'k,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/9/7351396/
48.5294478,35.9032574,5/22/2022,Pavlohrad,Dnipropetrovsk Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/05/22/7347837/
48.6977477,38.9766469,7/23/2022,Slov'yanoserbs'k,Luhansk Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/07/23/7359736/
49.9935,36.230383,3/13/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/13/7331085/
46.1149247,32.910222,11/18/2022,Skadovs'k,Kherson Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/18/7376995/
48.015883,37.80285,3/19/2022,Donetsk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/19/7332745/
48.015883,37.80285,5/31/2022,Donetsk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/31/7349759/
50.6199,26.251617,8/28/2022,Rivne,Rivne Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/08/28/7365132/
46.1149247,32.910222,6/22/2022,Skadovs'k,Kherson Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/06/22/7354110/
50.553333,30.213517,4/20/2022,Bucha,Kyiv Oblast,UA,blast,landmine,https://www.pravda.com.ua/eng/news/2022/04/20/7340944/
50.9077,34.7981,3/5/2022,Sumy,Sumy Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/03/5/7328408/
47.8388,35.139567,7/5/2022,Zaporizhzhia,Zaporizhia Oblast,UA,maritime,,https://www.pravda.com.ua/eng/news/2022/07/5/7356505/
48.8532,37.6053,7/30/2022,Slovyansk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/30/7360988/
49.233083,28.468217,10/12/2022,Vinnytsia,Vinnytsia Oblast,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/10/12/7371700/
48.574041,39.307815,5/11/2022,Luhansk,Luhansk Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/05/11/7345531/
50.747233,25.325383,7/26/2022,NA,Volyn Oblast,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/07/26/7360198/
50.4501,30.5234,6/6/2022,Kyiv,Kyiv city,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/6/7350909/
47.097133,37.543367,12/8/2022,Mariupol,Donetsk Oblast,UA,targeted,vandalism,https://www.pravda.com.ua/eng/news/2022/12/8/7379892/
49.9935,36.230383,11/21/2022,Kharkiv,Kharkiv Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/11/21/7377237/
46.6240213,31.1000648,6/21/2022,Yuzhne,Odessa Oblast,UA,blast,landmine,https://www.pravda.com.ua/eng/news/2022/06/21/7353904/
49.9482828,36.0391858,4/22/2022,Korotych,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/22/7341497/
49.9935,36.230383,3/24/2022,Kharkiv,Kharkiv Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/03/24/7334193/
48.574041,39.307815,5/27/2022,Luhansk,Luhansk Oblast,UA,air,rotary_wing,https://www.pravda.com.ua/eng/news/2022/05/27/7348820/
47.2242263,33.8781982,3/6/2022,Havrylivka,Kherson Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/03/6/7328880/
50.9077,34.7981,9/5/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/5/7366068/
47.56746,34.394815,8/27/2022,Nikopol',Dnipropetrovsk Oblast,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/08/27/7365052/
50.4501,30.5234,4/13/2022,Kyiv,Kyiv city,UA,missile,,https://www.pravda.com.ua/eng/news/2022/04/13/7339394/
51.4982,31.28935,3/23/2022,Chernihiv,Chernihiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/23/7333806/
49.9935,36.230383,9/13/2022,Kharkiv,Kharkiv Oblast,UA,air,uav,https://www.pravda.com.ua/eng/news/2022/09/13/7367248/
48.507933,32.262317,12/9/2022,Kropyvnytskyi,Kirovohrad Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/12/9/7380052/
48.574041,39.307815,7/30/2022,Luhansk,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/30/7360992/
50.5089112,26.2566443,4/25/2022,Zdolbuniv,Rivne Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/25/7341974/
51.7676911,34.0583682,7/21/2022,Esman,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/21/7359293/
50.9077,34.7981,9/17/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/17/7367844/
50.9077,34.7981,12/8/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/12/8/7379784/
49.9935,36.230383,4/21/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/21/7341249/
50.579141,30.2150743,3/3/2022,Hostomel',Kyiv Oblast,UA,security,raid,https://www.pravda.com.ua/eng/news/2022/03/3/7327946/
50.51875,30.239783,3/29/2022,Irpin,Kyiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/29/7335517/
47.808344,36.6239291,11/20/2022,Novopil',Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/20/7377123/
46.1854516,30.3414908,3/3/2022,Bilhorod-Dnistrovs'kyi,Odessa Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/3/7327952/
46.975033,31.994583,8/12/2022,Mykolaiv,Mykolaiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/12/7363041/
48.3204647,37.3471608,8/2/2022,Mykolaivka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/2/7361540/
49.1538729,37.0659776,4/27/2022,Zavody,Kharkiv Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/04/27/7342340/
49.9935,36.230383,10/6/2022,Kharkiv,Kharkiv Oblast,UA,targeted,intimidation,https://www.pravda.com.ua/eng/news/2022/10/6/7370621/
50.9077,34.7981,11/14/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/14/7376298/
46.975033,31.994583,3/31/2022,Mykolaiv,Mykolaiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/31/7336044/
47.82987,37.6485943,7/29/2022,Olenivka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/29/7360953/
46.635417,32.616867,4/23/2022,Kherson,Kherson Oblast,UA,targeted,murder,https://www.pravda.com.ua/eng/news/2022/04/23/7341510/
50.4501,30.5234,10/10/2022,Kyiv,Kyiv city,UA,blast,ied,https://www.pravda.com.ua/eng/news/2022/10/10/7371097/
50.747233,25.325383,4/23/2022,NA,Volyn Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/23/7341539/
50.4501,30.5234,11/16/2022,Kyiv,Kyiv city,UA,missile,,https://www.pravda.com.ua/eng/news/2022/11/16/7376550/
